  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  6.167500427266e-02  ,2.124735195080e-01  ,2.467000170906e-01  ,3.083750213633e-01  
  6.172500427266e-02  ,2.131364625757e-01  ,2.469000170906e-01  ,3.086250213633e-01  
  6.177500427266e-02  ,2.137994906150e-01  ,2.471000170906e-01  ,3.088750213633e-01  
  6.182500427266e-02  ,2.144626032471e-01  ,2.473000170906e-01  ,3.091250213633e-01  
  6.187500427266e-02  ,2.151258001852e-01  ,2.475000170906e-01  ,3.093750213633e-01  
  6.192500427266e-02  ,2.157890810606e-01  ,2.477000170906e-01  ,3.096250213633e-01  
  6.197500427266e-02  ,2.164524455891e-01  ,2.479000170906e-01  ,3.098750213633e-01  
  6.202500427266e-02  ,2.171158933892e-01  ,2.481000170906e-01  ,3.101250213633e-01  
  6.207500427266e-02  ,2.177794241913e-01  ,2.483000170906e-01  ,3.103750213633e-01  
  6.212500427266e-02  ,2.184430376192e-01  ,2.485000170906e-01  ,3.106250213633e-01  
  6.217500427266e-02  ,2.191067334046e-01  ,2.487000170906e-01  ,3.108750213633e-01  
  6.222500427266e-02  ,2.197705111850e-01  ,2.489000170906e-01  ,3.111250213633e-01  
  6.227500427266e-02  ,2.204343706420e-01  ,2.491000170906e-01  ,3.113750213633e-01  
  6.232500427266e-02  ,2.210983114726e-01  ,2.493000170906e-01  ,3.116250213633e-01  
  6.237500427266e-02  ,2.217623333711e-01  ,2.495000170906e-01  ,3.118750213633e-01  
  6.242500427266e-02  ,2.224264359593e-01  ,2.497000170906e-01  ,3.121250213633e-01  
  6.247500427266e-02  ,2.230906189385e-01  ,2.499000170906e-01  ,3.123750213633e-01  
  6.252500427266e-02  ,2.237548820595e-01  ,2.501000170906e-01  ,3.126250213633e-01  
  6.257500427266e-02  ,2.244192249763e-01  ,2.503000170906e-01  ,3.128750213633e-01  
  6.262500427266e-02  ,2.250836473527e-01  ,2.505000170906e-01  ,3.131250213633e-01  
  6.267500427266e-02  ,2.257481489061e-01  ,2.507000170906e-01  ,3.133750213633e-01  
  6.272500427266e-02  ,2.264127293001e-01  ,2.509000170906e-01  ,3.136250213633e-01  
  6.277500427266e-02  ,2.270773882609e-01  ,2.511000170906e-01  ,3.138750213633e-01  
  6.282500427266e-02  ,2.277421254345e-01  ,2.513000170906e-01  ,3.141250213633e-01  
  6.287500427266e-02  ,2.284069405654e-01  ,2.515000170906e-01  ,3.143750213633e-01  
  6.292500427266e-02  ,2.290718332992e-01  ,2.517000170906e-01  ,3.146250213633e-01  
  6.297500427266e-02  ,2.297368033890e-01  ,2.519000170906e-01  ,3.148750213633e-01  
  6.302500427266e-02  ,2.304018504635e-01  ,2.521000170906e-01  ,3.151250213633e-01  
  6.307500427266e-02  ,2.310669742943e-01  ,2.523000170906e-01  ,3.153750213633e-01  
