  Time                  V(Vbuck)             
  1.055525912523e-03  2.666917878027e+00  
  1.055526963427e-03  2.666922784642e+00  
  1.055529065236e-03  2.666932594865e+00  
  1.055533268854e-03  2.666952204805e+00  
  1.055541676089e-03  2.666991384080e+00  
  1.055558490559e-03  2.667069585829e+00  
  1.055592119500e-03  2.667225374952e+00  
  1.055647778317e-03  2.667481439970e+00  
  1.055727708146e-03  2.667845289594e+00  
  1.055887567803e-03  2.668559286200e+00  
  1.056207287118e-03  2.669932540458e+00  
  1.056737243935e-03  2.672048545657e+00  
  1.057267200753e-03  2.673965270622e+00  
  1.057797157570e-03  2.675683278117e+00  
  1.058327114388e-03  2.677203543715e+00  
  1.058857071206e-03  2.678526900217e+00  
  1.059387028023e-03  2.679654339171e+00  
  1.059916984841e-03  2.680586632735e+00  
  1.060000000003e-03  2.680715012820e+00  
  1.060000500003e-03  2.680715771475e+00  
  1.060001000000e-03  2.680716529954e+00  
  1.060001100000e-03  2.680716681643e+00  
  1.060001125117e-03  2.680716719742e+00  
  1.060001175350e-03  2.680716795939e+00  
  1.060001275816e-03  2.680716948328e+00  
  1.060001476749e-03  2.680717253085e+00  
  1.060001878615e-03  2.680717862510e+00  
  1.060001900000e-03  2.680717894938e+00  
  1.060002000000e-03  2.680718046568e+00  
  1.060002700000e-03  2.680719107792e+00  
  1.060002800000e-03  2.680719259366e+00  
  1.060002818268e-03  2.680719287056e+00  
  1.060002854805e-03  2.680719342434e+00  
  1.060002907053e-03  2.680719421624e+00  
  1.060003011547e-03  2.680719579996e+00  
  1.060003123073e-03  2.680719749017e+00  
  1.060003285472e-03  2.680719995125e+00  
  1.060003490480e-03  2.680720305776e+00  
  1.060003900494e-03  2.680720926991e+00  
  1.060004720524e-03  2.680722169070e+00  
  1.060005000003e-03  2.680722592282e+00  
  1.060005096563e-03  2.680722738487e+00  
  1.060005289672e-03  2.680723030866e+00  
  1.060005675892e-03  2.680723615549e+00  
  1.060006448331e-03  2.680724784608e+00  
  1.060007273482e-03  2.680726032988e+00  
  1.060007885455e-03  2.680726958546e+00  
  1.060008757545e-03  2.680728277059e+00  
  1.060010501726e-03  2.680730912515e+00  
  1.060013990088e-03  2.680736177119e+00  
  1.060020966811e-03  2.680746681082e+00  
  1.060034920259e-03  2.680767588075e+00  
  1.060050000003e-03  2.680790031336e+00  
  1.060050200003e-03  2.680790327927e+00  
  1.060050600006e-03  2.680790921003e+00  
  1.060051400012e-03  2.680792106892e+00  
  1.060052000003e-03  2.680792996022e+00  
  1.060052160004e-03  2.680793233078e+00  
  1.060052480007e-03  2.680793707151e+00  
  1.060053120012e-03  2.680794655096e+00  
  1.060054000003e-03  2.680795958037e+00  
  1.060054128004e-03  2.680796147511e+00  
  1.060054384025e-03  2.680796526437e+00  
  1.060054896066e-03  2.680797284181e+00  
  1.060055920148e-03  2.680798799148e+00  
  1.060057968313e-03  2.680801826930e+00  
  1.060062064642e-03  2.680807873817e+00  
  1.060070257300e-03  2.680819932804e+00  
  1.060086642617e-03  2.680843911646e+00  
  1.060100000003e-03  2.680863322070e+00  
  1.060100500003e-03  2.680864046172e+00  
  1.060101500057e-03  2.680865493763e+00  
  1.060103500165e-03  2.680868387281e+00  
  1.060105000003e-03  2.680870555400e+00  
  1.060105400025e-03  2.680871133356e+00  
  1.060106200031e-03  2.680872288955e+00  
  1.060107200000e-03  2.680873732807e+00  
  1.060107300000e-03  2.680873877160e+00  
  1.060107800000e-03  2.680874598826e+00  
  1.060108200000e-03  2.680875176035e+00  
  1.060108300000e-03  2.680875320319e+00  
  1.060108900000e-03  2.680876185883e+00  
  1.060109000000e-03  2.680876330120e+00  
  1.060109059861e-03  2.680876416458e+00  
  1.060109136485e-03  2.680876526970e+00  
  1.060109224204e-03  2.680876653478e+00  
  1.060109399642e-03  2.680876906479e+00  
  1.060109558153e-03  2.680877135053e+00  
  1.060109823440e-03  2.680877517557e+00  
  1.060110000003e-03  2.680877772108e+00  
  1.060110053060e-03  2.680877848597e+00  
  1.060110159173e-03  2.680878001564e+00  
  1.060110371398e-03  2.680878307478e+00  
  1.060110795848e-03  2.680878919211e+00  
  1.060111644749e-03  2.680880142302e+00  
  1.060113342550e-03  2.680882586993e+00  
  1.060114383955e-03  2.680884085544e+00  
  1.060115691532e-03  2.680885966045e+00  
  1.060117109191e-03  2.680888003532e+00  
  1.060119944509e-03  2.680892074340e+00  
  1.060125615146e-03  2.680900199297e+00  
  1.060136956420e-03  2.680916382584e+00  
  1.060159638968e-03  2.680948482701e+00  
  1.060205004063e-03  2.681011617397e+00  
  1.060295734253e-03  2.681133626855e+00  
  1.060477194634e-03  2.681360624228e+00  
  1.060840115395e-03  2.681746679504e+00  
  1.061370072212e-03  2.682148142243e+00  
  1.061900029030e-03  2.682357806230e+00  
  1.062429985848e-03  2.682376636913e+00  
  1.062959942665e-03  2.682205632212e+00  
  1.063489899483e-03  2.681846010212e+00  
  1.064019856301e-03  2.681298756055e+00  
  1.064549813118e-03  2.680565002075e+00  
  1.065000000003e-03  2.679795830680e+00  
  1.065000500003e-03  2.679794902216e+00  
  1.065001000000e-03  2.679793973589e+00  
  1.065001100000e-03  2.679793787857e+00  
  1.065001125117e-03  2.679793741207e+00  
  1.065001175350e-03  2.679793647905e+00  
  1.065001275816e-03  2.679793461296e+00  
  1.065001476749e-03  2.679793088062e+00  
  1.065001878615e-03  2.679792341512e+00  
  1.065001900000e-03  2.679792301781e+00  
  1.065002000000e-03  2.679792115992e+00  
  1.065002700000e-03  2.679790815284e+00  
  1.065002800000e-03  2.679790629444e+00  
  1.065002818228e-03  2.679790595569e+00  
  1.065002854683e-03  2.679790527818e+00  
  1.065002906907e-03  2.679790430761e+00  
  1.065003011355e-03  2.679790236641e+00  
  1.065003122799e-03  2.679790029508e+00  
  1.065003285082e-03  2.679789727871e+00  
  1.065003499030e-03  2.679789330178e+00  
  1.065003795563e-03  2.679788778924e+00  
  1.065004283297e-03  2.679787872100e+00  
  1.065005000003e-03  2.679786539277e+00  
  1.065005097550e-03  2.679786357845e+00  
  1.065005292639e-03  2.679785994977e+00  
  1.065005682816e-03  2.679785269166e+00  
  1.065006463171e-03  2.679783817247e+00  
  1.065007264761e-03  2.679782325400e+00  
  1.065007884928e-03  2.679781170915e+00  
  1.065008752642e-03  2.679779555180e+00  
  1.065010488068e-03  2.679776322228e+00  
  1.065013958921e-03  2.679769850400e+00  
  1.065020900627e-03  2.679756883060e+00  
  1.065034784039e-03  2.679730853646e+00  
  1.065050000003e-03  2.679702180836e+00  
  1.065050200003e-03  2.679701802934e+00  
  1.065050600006e-03  2.679701047020e+00  
  1.065051400012e-03  2.679699534941e+00  
  1.065052000003e-03  2.679698400656e+00  
  1.065052160004e-03  2.679698098127e+00  
  1.065052480007e-03  2.679697493028e+00  
  1.065053120012e-03  2.679696282642e+00  
  1.065053400000e-03  2.679695753043e+00  
  1.065053460000e-03  2.679695639543e+00  
  1.065053580001e-03  2.679695412539e+00  
  1.065053820003e-03  2.679694958504e+00  
  1.065053900000e-03  2.679694807157e+00  
  1.065053940000e-03  2.679694731478e+00  
  1.065054000003e-03  2.679694617955e+00  
  1.065054008003e-03  2.679694602818e+00  
  1.065054024004e-03  2.679694572544e+00  
  1.065054056007e-03  2.679694511995e+00  
  1.065054120012e-03  2.679694390894e+00  
  1.065054248022e-03  2.679694148684e+00  
  1.065054504043e-03  2.679693664231e+00  
  1.065055016084e-03  2.679692695198e+00  
  1.065056040166e-03  2.679690756615e+00  
  1.065056500000e-03  2.679689885927e+00  
  1.065056600000e-03  2.679689696559e+00  
  1.065057300000e-03  2.679688370809e+00  
  1.065057400000e-03  2.679688181392e+00  
  1.065057900000e-03  2.679687234197e+00  
  1.065058000000e-03  2.679687044739e+00  
  1.065059099892e-03  2.679684960473e+00  
  1.065060508052e-03  2.679682290889e+00  
  1.065061968924e-03  2.679679519996e+00  
  1.065063996972e-03  2.679675671006e+00  
  1.065067451434e-03  2.679669108655e+00  
  1.065074360357e-03  2.679655960507e+00  
  1.065088178204e-03  2.679629570452e+00  
  1.065100000003e-03  2.679606893332e+00  
  1.065100500003e-03  2.679605932106e+00  
  1.065101500057e-03  2.679604008905e+00  
  1.065103500165e-03  2.679600160930e+00  
  1.065105000003e-03  2.679597273838e+00  
  1.065105400025e-03  2.679596503535e+00  
  1.065106200031e-03  2.679594962751e+00  
  1.065107200000e-03  2.679593036292e+00  
  1.065107300000e-03  2.679592843606e+00  
  1.065107800000e-03  2.679591880078e+00  
  1.065108200000e-03  2.679591109140e+00  
  1.065108300000e-03  2.679590916388e+00  
  1.065108900000e-03  2.679589759741e+00  
  1.065109000000e-03  2.679589566944e+00  
  1.065109018909e-03  2.679589530487e+00  
  1.065109056726e-03  2.679589457573e+00  
  1.065109116634e-03  2.679589342068e+00  
  1.065109236448e-03  2.679589111051e+00  
  1.065109353446e-03  2.679588885457e+00  
  1.065109571398e-03  2.679588465174e+00  
  1.065109868164e-03  2.679587892869e+00  
  1.065110000003e-03  2.679587638601e+00  
  1.065110059356e-03  2.679587524128e+00  
  1.065110178053e-03  2.679587295192e+00  
  1.065110415447e-03  2.679586837293e+00  
  1.065110474796e-03  2.679586722813e+00  
  1.065110593493e-03  2.679586493845e+00  
  1.065110830887e-03  2.679586035882e+00  
  1.065111005650e-03  2.679585734963e+00  
  1.065111117606e-03  2.679585565830e+00  
  1.065111202066e-03  2.679585452660e+00  
  1.065111357247e-03  2.679585279019e+00  
  1.065111667611e-03  2.679585063122e+00  
  1.065112288337e-03  2.679585090204e+00  
  1.065112578304e-03  2.679585291329e+00  
  1.065112660528e-03  2.679585369429e+00  
  1.065112785535e-03  2.679585505483e+00  
  1.065113035549e-03  2.679585846631e+00  
  1.065113535576e-03  2.679586859703e+00  
  1.065114535630e-03  2.679590390276e+00  
  1.065116066911e-03  2.679598894235e+00  
  1.065117514745e-03  2.679609274053e+00  
  1.065119204723e-03  2.679622704546e+00  
  1.065120139025e-03  2.679630445214e+00  
  1.065120337583e-03  2.679632110546e+00  
  1.065120656049e-03  2.679634784928e+00  
  1.065120965435e-03  2.679637384383e+00  
  1.065121584205e-03  2.679642585030e+00  
  1.065122604376e-03  2.679651162300e+00  
  1.065123692533e-03  2.679660315790e+00  
  1.065124922438e-03  2.679670667748e+00  
  1.065127382247e-03  2.679691390701e+00  
  1.065131520300e-03  2.679726309002e+00  
  1.065138307033e-03  2.679783732126e+00  
  1.065151880501e-03  2.679899153244e+00  
  1.065178002237e-03  2.680123437101e+00  
  1.065214921354e-03  2.680445274944e+00  
  1.065262670635e-03  2.680869942425e+00  
  1.065284400000e-03  2.681066340120e+00  
  1.065300100000e-03  2.681209465539e+00  
  1.065312300000e-03  2.681321392328e+00  
  1.065318400000e-03  2.681377588049e+00  
  1.065319800000e-03  2.681390507280e+00  
  1.065320400000e-03  2.681396046577e+00  
  1.065320800000e-03  2.681399740273e+00  
  1.065321000000e-03  2.681401587370e+00  
  1.065321300000e-03  2.681404358330e+00  
  1.065321400000e-03  2.681405282066e+00  
  1.065321600000e-03  2.681407129668e+00  
  1.065321700000e-03  2.681408053531e+00  
  1.065322200000e-03  2.681412673470e+00  
  1.065322600000e-03  2.681416370174e+00  
  1.065322700000e-03  2.681417294454e+00  
  1.065323000000e-03  2.681420067536e+00  
  1.065323100000e-03  2.681420991979e+00  
  1.065323400000e-03  2.681423765563e+00  
  1.065323500000e-03  2.681424690174e+00  
  1.065323600000e-03  2.681425614828e+00  
  1.065324100000e-03  2.681430238725e+00  
  1.065324459397e-03  2.681433562998e+00  
  1.065324775116e-03  2.681436463319e+00  
  1.065324915745e-03  2.681437749066e+00  
  1.065324981625e-03  2.681438350006e+00  
  1.065325044198e-03  2.681438919884e+00  
  1.065325169345e-03  2.681440056387e+00  
  1.065325419638e-03  2.681442304829e+00  
  1.065325603341e-03  2.681443926511e+00  
  1.065325768930e-03  2.681445364164e+00  
  1.065325920526e-03  2.681446658268e+00  
  1.065326195639e-03  2.681448948639e+00  
  1.065326559832e-03  2.681451860623e+00  
  1.065327288220e-03  2.681457250322e+00  
  1.065327931764e-03  2.681461529462e+00  
  1.065328285899e-03  2.681463693683e+00  
  1.065328994170e-03  2.681467631676e+00  
  1.065330410712e-03  2.681474090369e+00  
  1.065332438015e-03  2.681480654905e+00  
  1.065336492621e-03  2.681486969024e+00  
  1.065342654251e-03  2.681487025562e+00  
  1.065349575095e-03  2.681482389373e+00  
  1.065357831828e-03  2.681474868842e+00  
  1.065362254493e-03  2.681470404051e+00  
  1.065369407796e-03  2.681462909855e+00  
  1.065383714400e-03  2.681447783038e+00  
  1.065406474434e-03  2.681423391486e+00  
  1.065432220660e-03  2.681395375392e+00  
  1.065465378724e-03  2.681358643732e+00  
  1.065531694852e-03  2.681282986288e+00  
  1.065664327108e-03  2.681122904792e+00  
  1.065929591619e-03  2.680767738997e+00  
  1.066459548436e-03  2.679919128525e+00  
  1.066989505254e-03  2.678886295141e+00  
  1.067519462072e-03  2.677670397563e+00  
  1.068049418889e-03  2.676273899132e+00  
  1.068579375707e-03  2.674702883439e+00  
  1.068933093511e-03  2.673716342605e+00  
  1.069257104360e-03  2.672989745182e+00  
  1.069666612111e-03  2.672432909729e+00  
  1.069923198186e-03  2.672097719941e+00  
  1.069930878367e-03  2.672087689066e+00  
  1.069946238484e-03  2.672067240918e+00  
  1.069976958718e-03  2.672024382487e+00  
  1.070000000003e-03  2.671990426623e+00  
  1.070000500003e-03  2.671989670971e+00  
  1.070001000000e-03  2.671988914525e+00  
  1.070001100000e-03  2.671988763202e+00  
  1.070001125117e-03  2.671988725194e+00  
  1.070001175350e-03  2.671988649174e+00  
  1.070001275816e-03  2.671988497107e+00  
  1.070001476749e-03  2.671988192876e+00  
  1.070001878615e-03  2.671987584023e+00  
  1.070001900000e-03  2.671987551609e+00  
  1.070002000000e-03  2.671987400015e+00  
  1.070002700000e-03  2.671986337960e+00  
  1.070002800000e-03  2.671986186111e+00  
  1.070002818268e-03  2.671986158367e+00  
  1.070002854805e-03  2.671986102875e+00  
  1.070002907053e-03  2.671986023515e+00  
  1.070003011547e-03  2.671985864767e+00  
  1.070003127089e-03  2.671985689195e+00  
  1.070003267416e-03  2.671985475903e+00  
  1.070003523437e-03  2.671985086595e+00  
  1.070003887211e-03  2.671984533080e+00  
  1.070004614761e-03  2.671983424771e+00  
  1.070005000003e-03  2.671982837219e+00  
  1.070005125005e-03  2.671982646441e+00  
  1.070005317533e-03  2.671982352529e+00  
  1.070005702588e-03  2.671981764364e+00  
  1.070006472699e-03  2.671980586610e+00  
  1.070007259759e-03  2.671979380957e+00  
  1.070007647516e-03  2.671978786239e+00  
  1.070008423028e-03  2.671977595345e+00  
  1.070009974053e-03  2.671975207682e+00  
  1.070013076102e-03  2.671970408773e+00  
  1.070019280200e-03  2.671960715860e+00  
  1.070031688397e-03  2.671940945855e+00  
  1.070050000003e-03  2.671910819255e+00  
  1.070050200003e-03  2.671910483838e+00  
  1.070050600006e-03  2.671909812453e+00  
  1.070051400012e-03  2.671908468337e+00  
  1.070052000003e-03  2.671907458996e+00  
  1.070052160004e-03  2.671907189575e+00  
  1.070052480007e-03  2.671906650532e+00  
  1.070053120012e-03  2.671905571424e+00  
  1.070053200000e-03  2.671905436459e+00  
  1.070053280000e-03  2.671905301441e+00  
  1.070053300000e-03  2.671905267685e+00  
  1.070053400000e-03  2.671905098888e+00  
  1.070053682004e-03  2.671904622684e+00  
  1.070053713804e-03  2.671904568968e+00  
  1.070053777402e-03  2.671904461528e+00  
  1.070053904597e-03  2.671904246610e+00  
  1.070054000003e-03  2.671904085370e+00  
  1.070054025442e-03  2.671904042370e+00  
  1.070054076321e-03  2.671903956364e+00  
  1.070054178080e-03  2.671903784326e+00  
  1.070054381597e-03  2.671903440147e+00  
  1.070054788632e-03  2.671902751364e+00  
  1.070055602701e-03  2.671901372067e+00  
  1.070056000000e-03  2.671900698086e+00  
  1.070056100000e-03  2.671900528356e+00  
  1.070056800000e-03  2.671899339277e+00  
  1.070056900000e-03  2.671899169271e+00  
  1.070057400000e-03  2.671898318725e+00  
  1.070057500000e-03  2.671898148511e+00  
  1.070058599333e-03  2.671896275016e+00  
  1.070060007493e-03  2.671893869091e+00  
  1.070061252671e-03  2.671891735905e+00  
  1.070063432339e-03  2.671887988886e+00  
  1.070066561582e-03  2.671882580585e+00  
  1.070072820070e-03  2.671871661461e+00  
  1.070085337045e-03  2.671849412080e+00  
  1.070100000003e-03  2.671822648899e+00  
  1.070100500003e-03  2.671821722563e+00  
  1.070101500057e-03  2.671819866265e+00  
  1.070103500165e-03  2.671816145181e+00  
  1.070105000003e-03  2.671813346634e+00  
  1.070105400025e-03  2.671812598628e+00  
  1.070106200031e-03  2.671811101332e+00  
  1.070107200000e-03  2.671809226798e+00  
  1.070107300000e-03  2.671809039151e+00  
  1.070107800000e-03  2.671808100392e+00  
  1.070108200000e-03  2.671807348754e+00  
  1.070108300000e-03  2.671807160757e+00  
  1.070108900000e-03  2.671806032033e+00  
  1.070109000000e-03  2.671805843792e+00  
  1.070109018984e-03  2.671805808051e+00  
  1.070109056953e-03  2.671805736565e+00  
  1.070109116884e-03  2.671805623722e+00  
  1.070109236745e-03  2.671805397996e+00  
  1.070109357421e-03  2.671805170682e+00  
  1.070109543104e-03  2.671804820821e+00  
  1.070109914422e-03  2.671804120822e+00  
  1.070110000003e-03  2.671803959418e+00  
  1.070110074267e-03  2.671803819330e+00  
  1.070110222789e-03  2.671803539120e+00  
  1.070110519835e-03  2.671802978465e+00  
  1.070110836158e-03  2.671802381091e+00  
  1.070111104705e-03  2.671801952961e+00  
  1.070111271435e-03  2.671801740369e+00  
  1.070111396442e-03  2.671801612428e+00  
  1.070111635419e-03  2.671801446563e+00  
  1.070112113374e-03  2.671801407989e+00  
  1.070113069284e-03  2.671802348164e+00  
  1.070114981103e-03  2.671807200343e+00  
  1.070117440912e-03  2.671817077347e+00  
  1.070118181872e-03  2.671820806772e+00  
  1.070118433469e-03  2.671822150882e+00  
  1.070118794729e-03  2.671824150096e+00  
  1.070119517249e-03  2.671828393435e+00  
  1.070120962289e-03  2.671837738953e+00  
  1.070122172450e-03  2.671846097043e+00  
  1.070123551180e-03  2.671855952020e+00  
  1.070123775186e-03  2.671857561220e+00  
  1.070124223199e-03  2.671860781354e+00  
  1.070124629488e-03  2.671863701119e+00  
  1.070125059759e-03  2.671866793431e+00  
  1.070125754339e-03  2.671871786224e+00  
  1.070126705034e-03  2.671878622322e+00  
  1.070127988024e-03  2.671887852785e+00  
  1.070129486522e-03  2.671898641219e+00  
  1.070132483518e-03  2.671920243353e+00  
  1.070135746872e-03  2.671943805264e+00  
  1.070139139121e-03  2.671968342734e+00  
  1.070143509632e-03  2.672000025053e+00  
  1.070150669640e-03  2.672052097758e+00  
  1.070161695009e-03  2.672132697290e+00  
  1.070177156454e-03  2.672246578745e+00  
  1.070204768306e-03  2.672452435995e+00  
  1.070249024754e-03  2.672789024869e+00  
  1.070337537652e-03  2.673486725415e+00  
  1.070514563447e-03  2.674980147151e+00  
  1.070868615037e-03  2.678358279984e+00  
  1.070989700000e-03  2.679633246310e+00  
  1.071017300000e-03  2.679932379803e+00  
  1.071044900000e-03  2.680234674726e+00  
  1.071072500000e-03  2.680540129357e+00  
  1.071100100000e-03  2.680848743532e+00  
  1.071106400000e-03  2.680919630942e+00  
  1.071107800000e-03  2.680935406034e+00  
  1.071109200000e-03  2.680951189280e+00  
  1.071109600000e-03  2.680955700262e+00  
  1.071109700000e-03  2.680956828113e+00  
  1.071110200000e-03  2.680962467997e+00  
  1.071110600000e-03  2.680966980652e+00  
  1.071110700000e-03  2.680968108917e+00  
  1.071111000000e-03  2.680971493961e+00  
  1.071111100000e-03  2.680972622390e+00  
  1.071111400000e-03  2.680976007931e+00  
  1.071111500000e-03  2.680977136526e+00  
  1.071111600000e-03  2.680978265165e+00  
  1.071112100000e-03  2.680983908983e+00  
  1.071112458559e-03  2.680987956907e+00  
  1.071112773858e-03  2.680991496185e+00  
  1.071112914255e-03  2.680993065817e+00  
  1.071112954535e-03  2.680993515383e+00  
  1.071113015793e-03  2.680994198356e+00  
  1.071113138308e-03  2.680995560995e+00  
  1.071113383339e-03  2.680998262311e+00  
  1.071113580291e-03  2.681000399326e+00  
  1.071113755123e-03  2.681002266580e+00  
  1.071113914542e-03  2.681003942440e+00  
  1.071114169911e-03  2.681006566488e+00  
  1.071114429610e-03  2.681009155823e+00  
  1.071114949009e-03  2.681014085752e+00  
  1.071115892439e-03  2.681022168959e+00  
  1.071116191905e-03  2.681024500691e+00  
  1.071116790839e-03  2.681028836383e+00  
  1.071117878251e-03  2.681035665430e+00  
  1.071119398728e-03  2.681043256339e+00  
  1.071122439683e-03  2.681052978738e+00  
  1.071126099036e-03  2.681059505112e+00  
  1.071128459752e-03  2.681062366749e+00  
  1.071130649105e-03  2.681064699297e+00  
  1.071132684976e-03  2.681066723962e+00  
  1.071136756719e-03  2.681070758220e+00  
  1.071144900203e-03  2.681078771837e+00  
  1.071161187172e-03  2.681094622989e+00  
  1.071179017902e-03  2.681111747651e+00  
  1.071204305172e-03  2.681135646254e+00  
  1.071246201277e-03  2.681174278621e+00  
  1.071295845986e-03  2.681218498377e+00  
  1.071395135403e-03  2.681301868986e+00  
  1.071593714238e-03  2.681448366523e+00  
  1.071990871907e-03  2.681660549338e+00  
  1.072520828724e-03  2.681776458170e+00  
  1.073050785542e-03  2.681702221289e+00  
  1.073580742360e-03  2.681438752893e+00  
  1.074110699177e-03  2.680986822486e+00  
  1.074640655995e-03  2.680347975179e+00  
  1.075000000003e-03  2.679808924888e+00  
  1.075000500003e-03  2.679808115152e+00  
  1.075001000000e-03  2.679807305251e+00  
  1.075001100000e-03  2.679807143266e+00  
  1.075001125117e-03  2.679807102580e+00  
  1.075001175350e-03  2.679807021207e+00  
  1.075001275816e-03  2.679806858456e+00  
  1.075001476749e-03  2.679806532934e+00  
  1.075001878615e-03  2.679805881810e+00  
  1.075001900000e-03  2.679805847157e+00  
  1.075002000000e-03  2.679805685115e+00  
  1.075002700000e-03  2.679804550630e+00  
  1.075002800000e-03  2.679804388533e+00  
  1.075002818228e-03  2.679804358986e+00  
  1.075002854683e-03  2.679804299891e+00  
  1.075002906907e-03  2.679804215234e+00  
  1.075003011355e-03  2.679804045913e+00  
  1.075003122799e-03  2.679803865242e+00  
  1.075003296305e-03  2.679803583946e+00  
  1.075003458611e-03  2.679803320786e+00  
  1.075003783223e-03  2.679802794417e+00  
  1.075004432448e-03  2.679801741472e+00  
  1.075005000003e-03  2.679800820753e+00  
  1.075005129848e-03  2.679800610075e+00  
  1.075005322888e-03  2.679800296847e+00  
  1.075005708968e-03  2.679799670323e+00  
  1.075006481127e-03  2.679798416983e+00  
  1.075007254311e-03  2.679797161588e+00  
  1.075007889101e-03  2.679796130601e+00  
  1.075008747314e-03  2.679794736323e+00  
  1.075010463742e-03  2.679791946314e+00  
  1.075013896597e-03  2.679786360478e+00  
  1.075020762307e-03  2.679775165507e+00  
  1.075034493727e-03  2.679752682419e+00  
  1.075050000003e-03  2.679727144000e+00  
  1.075050200003e-03  2.679726813558e+00  
  1.075050600006e-03  2.679726152561e+00  
  1.075051400012e-03  2.679724830321e+00  
  1.075052000003e-03  2.679723838404e+00  
  1.075052160004e-03  2.679723573844e+00  
  1.075052480007e-03  2.679723044679e+00  
  1.075052700000e-03  2.679722680855e+00  
  1.075053051993e-03  2.679722098666e+00  
  1.075053100000e-03  2.679722019257e+00  
  1.075053121950e-03  2.679721982949e+00  
  1.075053165850e-03  2.679721910332e+00  
  1.075053253651e-03  2.679721765094e+00  
  1.075053429252e-03  2.679721474602e+00  
  1.075053780453e-03  2.679720893555e+00  
  1.075054000003e-03  2.679720530279e+00  
  1.075054070243e-03  2.679720414049e+00  
  1.075054210733e-03  2.679720181560e+00  
  1.075054491713e-03  2.679719716547e+00  
  1.075055053673e-03  2.679718786378e+00  
  1.075055600000e-03  2.679717881890e+00  
  1.075055700000e-03  2.679717716310e+00  
  1.075055800000e-03  2.679717550721e+00  
  1.075056500000e-03  2.679716391430e+00  
  1.075056600000e-03  2.679716225790e+00  
  1.075057100000e-03  2.679715397496e+00  
  1.075057200000e-03  2.679715231817e+00  
  1.075058299333e-03  2.679713410022e+00  
  1.075059707679e-03  2.679711074978e+00  
  1.075060953044e-03  2.679709009066e+00  
  1.075063132711e-03  2.679705390803e+00  
  1.075066258975e-03  2.679700195722e+00  
  1.075072511502e-03  2.679689786258e+00  
  1.075085016556e-03  2.679668890132e+00  
  1.075100000003e-03  2.679643717064e+00  
  1.075100500003e-03  2.679642874408e+00  
  1.075101500057e-03  2.679641188337e+00  
  1.075103500165e-03  2.679637814626e+00  
  1.075105000003e-03  2.679635283163e+00  
  1.075105400025e-03  2.679634607706e+00  
  1.075106200031e-03  2.679633256608e+00  
  1.075107200000e-03  2.679631567243e+00  
  1.075107300000e-03  2.679631398269e+00  
  1.075107800000e-03  2.679630553294e+00  
  1.075108200000e-03  2.679629877193e+00  
  1.075108300000e-03  2.679629708152e+00  
  1.075108900000e-03  2.679628693762e+00  
  1.075109000000e-03  2.679628524674e+00  
  1.075109018909e-03  2.679628492700e+00  
  1.075109056726e-03  2.679628428753e+00  
  1.075109116634e-03  2.679628327452e+00  
  1.075109236448e-03  2.679628124842e+00  
  1.075109350919e-03  2.679627931259e+00  
  1.075109487917e-03  2.679627699570e+00  
  1.075109761912e-03  2.679627236154e+00  
  1.075110000003e-03  2.679626833426e+00  
  1.075110054802e-03  2.679626740729e+00  
  1.075110164395e-03  2.679626555336e+00  
  1.075110383582e-03  2.679626184527e+00  
  1.075110821956e-03  2.679625442814e+00  
  1.075111109176e-03  2.679625049722e+00  
  1.075111301238e-03  2.679624850603e+00  
  1.075111510250e-03  2.679624702927e+00  
  1.075111730950e-03  2.679624626782e+00  
  1.075112172350e-03  2.679624710195e+00  
  1.075112408254e-03  2.679624869173e+00  
  1.075112497172e-03  2.679624948612e+00  
  1.075112540531e-03  2.679624991038e+00  
  1.075112581847e-03  2.679625033630e+00  
  1.075112664478e-03  2.679625125241e+00  
  1.075112829742e-03  2.679625335544e+00  
  1.075113160268e-03  2.679625884321e+00  
  1.075113821321e-03  2.679627599527e+00  
  1.075115143426e-03  2.679633588658e+00  
  1.075116503530e-03  2.679642361693e+00  
  1.075118233927e-03  2.679655753205e+00  
  1.075119586953e-03  2.679667062923e+00  
  1.075119989051e-03  2.679670515509e+00  
  1.075120190287e-03  2.679672251366e+00  
  1.075120548939e-03  2.679675348121e+00  
  1.075120924634e-03  2.679678594180e+00  
  1.075121676026e-03  2.679685087618e+00  
  1.075123028865e-03  2.679696784707e+00  
  1.075124355813e-03  2.679708265641e+00  
  1.075127009710e-03  2.679731250246e+00  
  1.075132317504e-03  2.679777308572e+00  
  1.075139345636e-03  2.679838476729e+00  
  1.075153401902e-03  2.679961430959e+00  
  1.075180307438e-03  2.680199077986e+00  
  1.075215956976e-03  2.680518600432e+00  
  1.075277623942e-03  2.681083805745e+00  
  1.075400957873e-03  2.682261678545e+00  
  1.075647625735e-03  2.684806998162e+00  
  1.076140961459e-03  2.690653965987e+00  
  1.076262000000e-03  2.692242471575e+00  
  1.076383100000e-03  2.693892318017e+00  
  1.076504200000e-03  2.695602651375e+00  
  1.076510500000e-03  2.695693282554e+00  
  1.076511900000e-03  2.695713445028e+00  
  1.076513300000e-03  2.695733615569e+00  
  1.076514700000e-03  2.695753794187e+00  
  1.076514800000e-03  2.695755235825e+00  
  1.076515300000e-03  2.695762444643e+00  
  1.076515700000e-03  2.695768212445e+00  
  1.076515800000e-03  2.695769654497e+00  
  1.076516100000e-03  2.695773980899e+00  
  1.076516200000e-03  2.695775423117e+00  
