  Time                 , (V(Vout))@1          , (V(Vout))@2          , (V(Vout))@3          , (V(Vout))@4          , (V(Vout))@5          , (V(Vout))@6          , (V(Vout))@7          , (V(Vout))@8          , (V(Vout))@9          , (V(Vout))@10         , (V(Vout))@11         , (V(Vn))@1            , (V(Vn))@2            , (V(Vn))@3            , (V(Vn))@4            , (V(Vn))@5            , (V(Vn))@6            , (V(Vn))@7            , (V(Vn))@8            , (V(Vn))@9            , (V(Vn))@10           , (V(Vn))@11           , (V(Vp))@1            , (V(Vp))@2            , (V(Vp))@3            , (V(Vp))@4            , (V(Vp))@5            , (V(Vp))@6            , (V(Vp))@7            , (V(Vp))@8            , (V(Vp))@9            , (V(Vp))@10           , (V(Vp))@11           
  6.640014419556e-04  ,-1.243228874688e-02  ,-1.255870658446e-02  ,-1.268770339945e-02  ,-1.281935892376e-02  ,-1.295375620860e-02  ,-1.309098180192e-02  ,-1.323112593518e-02  ,-1.337428271600e-02  ,-1.352055034219e-02  ,-1.367003132634e-02  ,-1.382283274141e-02  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,2.656005767822e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  ,3.320007209778e-03  
  7.140014419556e-04  ,-1.310248639831e-02  ,-1.323577496923e-02  ,-1.337178262084e-02  ,-1.351059340818e-02  ,-1.365229489897e-02  ,-1.379697834136e-02  ,-1.394473886159e-02  ,-1.409567567643e-02  ,-1.424989232201e-02  ,-1.440749687163e-02  ,-1.456860220978e-02  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,2.856005767822e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  ,3.570007209778e-03  
  7.640014419556e-04  ,-1.380923753505e-02  ,-1.394977342273e-02  ,-1.409317617201e-02  ,-1.423953441235e-02  ,-1.438894046309e-02  ,-1.454149052594e-02  ,-1.469728490054e-02  ,-1.485642819221e-02  ,-1.501902955808e-02  ,-1.518520294531e-02  ,-1.535506737393e-02  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.056005767822e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  ,3.820007209778e-03  
  8.140014419556e-04  ,-1.455116354932e-02  ,-1.469930941092e-02  ,-1.485047731668e-02  ,-1.500476068691e-02  ,-1.516225683747e-02  ,-1.532306718016e-02  ,-1.548729743487e-02  ,-1.565505787004e-02  ,-1.582646354968e-02  ,-1.600163458388e-02  ,-1.618069642763e-02  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,3.256005767822e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  ,4.070007209778e-03  
  8.640014419556e-04  ,-1.532692913992e-02  ,-1.548303413939e-02  ,-1.564232348487e-02  ,-1.580489561610e-02  ,-1.597085306814e-02  ,-1.614030269918e-02  ,-1.631335590709e-02  ,-1.649012887787e-02  ,-1.667074284764e-02  ,-1.685532438417e-02  ,-1.704400567178e-02  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,3.456005767822e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  ,4.320007209778e-03  
  9.140014419556e-04  ,-1.613524095876e-02  ,-1.629964119192e-02  ,-1.646739492840e-02  ,-1.663860583430e-02  ,-1.681338189579e-02  ,-1.699183564058e-02  ,-1.717408438319e-02  ,-1.736025047945e-02  ,-1.755046160767e-02  ,-1.774485104905e-02  ,-1.794355800796e-02  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,3.656005767822e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  ,4.570007209778e-03  
  9.640014419556e-04  ,-1.697484632660e-02  ,-1.714786522504e-02  ,-1.732441338388e-02  ,-1.750459990219e-02  ,-1.768853841899e-02  ,-1.787634736202e-02  ,-1.806815019024e-02  ,-1.826407567084e-02  ,-1.846425816812e-02  ,-1.866883795055e-02  ,-1.887796151691e-02  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,3.856005767822e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  ,4.820007209778e-03  
  1.014001441956e-03  ,-1.784453196748e-02  ,-1.802648070286e-02  ,-1.821214080404e-02  ,-1.840162699433e-02  ,-1.859505877880e-02  ,-1.879256069392e-02  ,-1.899426256323e-02  ,-1.920029980074e-02  ,-1.941081370203e-02  ,-1.962595176352e-02  ,-1.984586804426e-02  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,4.056005767822e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  ,5.070007209778e-03  
  1.064001441956e-03  ,-1.874312279411e-02  ,-1.893430065916e-02  ,-1.912937809996e-02  ,-1.932847566072e-02  ,-1.953171889775e-02  ,-1.973923866479e-02  ,-1.995117136927e-02  ,-2.016765928718e-02  ,-2.038885087413e-02  ,-2.061490111340e-02  ,-2.084597187007e-02  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,4.256005767822e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  ,5.320007209778e-03  
  1.114001441956e-03  ,-1.966948072845e-02  ,-1.987017551281e-02  ,-2.007496395499e-02  ,-2.028397259436e-02  ,-2.049733324040e-02  ,-2.071518325388e-02  ,-2.093766582746e-02  ,-2.116493032330e-02  ,-2.139713258245e-02  ,-2.163443529296e-02  ,-2.187700837586e-02  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,4.456005767822e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  ,5.570007209778e-03  
