  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  7.521400144196e-02  ,-2.851783831020e+00  ,-2.681125331998e-02  ,-3.999638409853e-01  
  7.526400144196e-02  ,-2.823571906566e+00  ,-3.302347095086e-02  ,-3.999449709048e-01  
  7.531400144196e-02  ,-2.794528905238e+00  ,-3.920309840289e-02  ,-3.999221535289e-01  
  7.536400144196e-02  ,-2.764690738669e+00  ,-4.534403712985e-02  ,-3.998953890829e-01  
  7.541400144196e-02  ,-2.734094094774e+00  ,-5.144022676661e-02  ,-3.998646778308e-01  
  7.546400144196e-02  ,-2.702776379017e+00  ,-5.748565111000e-02  ,-3.998300200757e-01  
  7.551400144196e-02  ,-2.670775699717e+00  ,-6.347434405607e-02  ,-3.997914161598e-01  
  7.556400144196e-02  ,-2.638130808243e+00  ,-6.940039548791e-02  ,-3.997488664640e-01  
  7.561400144196e-02  ,-2.604881082668e+00  ,-7.525795710822e-02  ,-3.997023714082e-01  
  7.566400144196e-02  ,-2.571066467026e+00  ,-8.104124821087e-02  ,-3.996519314515e-01  
  7.571400144196e-02  ,-2.536727447242e+00  ,-8.674456138575e-02  ,-3.995975470915e-01  
  7.576400144196e-02  ,-2.501905018424e+00  ,-9.236226815135e-02  ,-3.995392188650e-01  
  7.581400144196e-02  ,-2.466640606595e+00  ,-9.788882450932e-02  ,-3.994769473478e-01  
  7.586400144196e-02  ,-2.430976084445e+00  ,-1.033187764158e-01  ,-3.994107331544e-01  
  7.591400144196e-02  ,-2.394953666070e+00  ,-1.086467651637e-01  ,-3.993405769382e-01  
  7.596400144196e-02  ,-2.358615932558e+00  ,-1.138675326715e-01  ,-3.992664793918e-01  
  7.601400144196e-02  ,-2.322005728298e+00  ,-1.189759266720e-01  ,-3.991884412465e-01  
  7.606400144196e-02  ,-2.285166154279e+00  ,-1.239669057969e-01  ,-3.991064632724e-01  
  7.611400144196e-02  ,-2.248140525785e+00  ,-1.288355445526e-01  ,-3.990205462786e-01  
  7.616400144196e-02  ,-2.210972307434e+00  ,-1.335770381802e-01  ,-3.989306911131e-01  
  7.621400144196e-02  ,-2.173705097176e+00  ,-1.381867073982e-01  ,-3.988368986627e-01  
  7.626400144196e-02  ,-2.136382556435e+00  ,-1.426600030194e-01  ,-3.987391698532e-01  
  7.631400144196e-02  ,-2.099048393523e+00  ,-1.469925104412e-01  ,-3.986375056491e-01  
  7.636400144196e-02  ,-2.061746294080e+00  ,-1.511799540018e-01  ,-3.985319070537e-01  
  7.641400144196e-02  ,-2.024527022281e+00  ,-1.552182012000e-01  ,-3.984223751093e-01  
  7.646400144196e-02  ,-1.987419660239e+00  ,-1.591032667734e-01  ,-3.983089108968e-01  
  7.651400144196e-02  ,-1.950474959996e+00  ,-1.628313166312e-01  ,-3.981915155363e-01  
  7.656400144196e-02  ,-1.913736143045e+00  ,-1.663986716383e-01  ,-3.980701901862e-01  
  7.661400144196e-02  ,-1.877246208689e+00  ,-1.698018112461e-01  ,-3.979449360441e-01  
  7.666400144196e-02  ,-1.841047886940e+00  ,-1.730373769666e-01  ,-3.978157543461e-01  
  7.671400144196e-02  ,-1.805183600778e+00  ,-1.761021756871e-01  ,-3.976826463672e-01  
  7.676400144196e-02  ,-1.769695419830e+00  ,-1.789931828213e-01  ,-3.975456134211e-01  
  7.681400144196e-02  ,-1.734625023082e+00  ,-1.817075452941e-01  ,-3.974046568604e-01  
  7.686400144196e-02  ,-1.700013653473e+00  ,-1.842425843576e-01  ,-3.972597780761e-01  
  7.691400144196e-02  ,-1.665902081133e+00  ,-1.865957982341e-01  ,-3.971109784982e-01  
  7.696400144196e-02  ,-1.632330559489e+00  ,-1.887648645858e-01  ,-3.969582595952e-01  
  7.701400144196e-02  ,-1.599338788664e+00  ,-1.907476428060e-01  ,-3.968016228745e-01  
  7.706400144196e-02  ,-1.566965873291e+00  ,-1.925421761320e-01  ,-3.966410698819e-01  
  7.711400144196e-02  ,-1.535250286739e+00  ,-1.941466935761e-01  ,-3.964766022022e-01  
  7.716400144196e-02  ,-1.504229830122e+00  ,-1.955596116732e-01  ,-3.963082214584e-01  
  7.721400144196e-02  ,-1.473941597968e+00  ,-1.967795360438e-01  ,-3.961359293125e-01  
  7.726400144196e-02  ,-1.444421938398e+00  ,-1.978052627697e-01  ,-3.959597274648e-01  
  7.731400144196e-02  ,-1.415706420489e+00  ,-1.986357795827e-01  ,-3.957796176546e-01  
  7.736400144196e-02  ,-1.387829795777e+00  ,-1.992702668628e-01  ,-3.955956016593e-01  
  7.741400144196e-02  ,-1.360825967160e+00  ,-1.997080984477e-01  ,-3.954076812951e-01  
  7.746400144196e-02  ,-1.334727952206e+00  ,-1.999488422505e-01  ,-3.952158584167e-01  
  7.751400144196e-02  ,-1.309567853595e+00  ,-1.999922606861e-01  ,-3.950201349173e-01  
  7.756400144196e-02  ,-1.285376824372e+00  ,-1.998383109057e-01  ,-3.948205127287e-01  
  7.761400144196e-02  ,-1.262185040054e+00  ,-1.994871448393e-01  ,-3.946169938211e-01  
  7.766400144196e-02  ,-1.240021665973e+00  ,-1.989391090452e-01  ,-3.944095802030e-01  
  7.771400144196e-02  ,-1.218914831154e+00  ,-1.981947443688e-01  ,-3.941982739216e-01  
  7.776400144196e-02  ,-1.198891597861e+00  ,-1.972547854080e-01  ,-3.939830770624e-01  
  7.781400144196e-02  ,-1.179977937378e+00  ,-1.961201597889e-01  ,-3.937639917492e-01  
  7.786400144196e-02  ,-1.162198701851e+00  ,-1.947919872499e-01  ,-3.935410201444e-01  
  7.791400144196e-02  ,-1.145577602086e+00  ,-1.932715785371e-01  ,-3.933141644487e-01  
  7.796400144196e-02  ,-1.130137181795e+00  ,-1.915604341101e-01  ,-3.930834269009e-01  
  7.801400144196e-02  ,-1.115898797494e+00  ,-1.896602426621e-01  ,-3.928488097784e-01  
  7.806400144196e-02  ,-1.102882595240e+00  ,-1.875728794526e-01  ,-3.926103153967e-01  
  7.811400144196e-02  ,-1.091107492742e+00  ,-1.853004044569e-01  ,-3.923679461098e-01  
  7.816400144196e-02  ,-1.080591158664e+00  ,-1.828450603337e-01  ,-3.921217043096e-01  
  7.821400144196e-02  ,-1.071349981865e+00  ,-1.802092702110e-01  ,-3.918715924265e-01  
  7.826400144196e-02  ,-1.063399121596e+00  ,-1.773956352956e-01  ,-3.916176129290e-01  
  7.831400144196e-02  ,-1.056752356964e+00  ,-1.744069323054e-01  ,-3.913597683237e-01  
  7.836400144196e-02  ,-1.051422247950e+00  ,-1.712461107294e-01  ,-3.910980611555e-01  
  7.841400144196e-02  ,-1.047419943455e+00  ,-1.679162899169e-01  ,-3.908324940074e-01  
  7.846400144196e-02  ,-1.044755341328e+00  ,-1.644207559991e-01  ,-3.905630695003e-01  
  7.851400144196e-02  ,-1.043436927904e+00  ,-1.607629586458e-01  ,-3.902897902934e-01  
  7.856400144196e-02  ,-1.043471869841e+00  ,-1.569465076615e-01  ,-3.900126590839e-01  
  7.861400144196e-02  ,-1.044865973054e+00  ,-1.529751694225e-01  ,-3.897316786068e-01  
  7.866400144196e-02  ,-1.047623670548e+00  ,-1.488528631602e-01  ,-3.894468516354e-01  
  7.871400144196e-02  ,-1.051748033378e+00  ,-1.445836570932e-01  ,-3.891581809809e-01  
  7.876400144196e-02  ,-1.057240916232e+00  ,-1.401717644125e-01  ,-3.888656694922e-01  
  7.881400144196e-02  ,-1.064102303210e+00  ,-1.356215391234e-01  ,-3.885693200563e-01  
  7.886400144196e-02  ,-1.072331319808e+00  ,-1.309374717490e-01  ,-3.882691355981e-01  
  7.891400144196e-02  ,-1.081925530931e+00  ,-1.261241848982e-01  ,-3.879651190803e-01  
  7.896400144196e-02  ,-1.092881138051e+00  ,-1.211864287041e-01  ,-3.876572735034e-01  
  7.901400144196e-02  ,-1.105192972112e+00  ,-1.161290761359e-01  ,-3.873456019057e-01  
  7.906400144196e-02  ,-1.118854504080e+00  ,-1.109571181899e-01  ,-3.870301073633e-01  
  7.911400144196e-02  ,-1.133857845859e+00  ,-1.056756589644e-01  ,-3.867107929900e-01  
  7.916400144195e-02  ,-1.150193763471e+00  ,-1.002899106218e-01  ,-3.863876619372e-01  
  7.921400144195e-02  ,-1.167851664764e+00  ,-9.480518824555e-02  ,-3.860607173943e-01  
  7.926400144195e-02  ,-1.186819686942e+00  ,-8.922690459449e-02  ,-3.857299625879e-01  
  7.931400144195e-02  ,-1.207084558614e+00  ,-8.356056476110e-02  ,-3.853954007825e-01  
  7.936400144195e-02  ,-1.228631788842e+00  ,-7.781176073867e-02  ,-3.850570352801e-01  
  7.941400144195e-02  ,-1.251445551707e+00  ,-7.198616590273e-02  ,-3.847148694202e-01  
  7.946400144195e-02  ,-1.275508771993e+00  ,-6.608952941203e-02  ,-3.843689065799e-01  
  7.951400144195e-02  ,-1.300803060553e+00  ,-6.012767053489e-02  ,-3.840191501737e-01  
  7.956400144195e-02  ,-1.327308878797e+00  ,-5.410647290623e-02  ,-3.836656036534e-01  
  7.961400144195e-02  ,-1.355005383524e+00  ,-4.803187872117e-02  ,-3.833082705086e-01  
  7.966400144195e-02  ,-1.383870574010e+00  ,-4.190988287077e-02  ,-3.829471542658e-01  
  7.971400144195e-02  ,-1.413881265813e+00  ,-3.574652702581e-02  ,-3.825822584893e-01  
  7.976400144195e-02  ,-1.445013113516e+00  ,-2.954789367441e-02  ,-3.822135867803e-01  
  7.981400144195e-02  ,-1.477240645619e+00  ,-2.332010011932e-02  ,-3.818411427775e-01  
  7.986400144195e-02  ,-1.510537278772e+00  ,-1.706929244088e-02  ,-3.814649301568e-01  
  7.991400144195e-02  ,-1.544875354748e+00  ,-1.080163943160e-02  ,-3.810849526313e-01  
  7.996400144195e-02  ,-1.580226156964e+00  ,-4.523326508299e-03  ,-3.807012139511e-01  
  8.001400144195e-02  ,-1.616559949426e+00  ,1.759450392158e-03  ,-3.803137179036e-01  
  8.006400144195e-02  ,-1.653845995441e+00  ,8.040490927499e-03  ,-3.799224683133e-01  
  8.011400144195e-02  ,-1.692052598417e+00  ,1.431359646904e-02  ,-3.795274690416e-01  
  8.016400144195e-02  ,-1.731147122639e+00  ,2.057257621896e-02  ,-3.791287239870e-01  
  8.021400144195e-02  ,-1.771096035820e+00  ,2.681125331991e-02  ,-3.787262370849e-01  
  8.026400144195e-02  ,-1.811864931825e+00  ,3.302347095080e-02  ,-3.783200123078e-01  
  8.031400144195e-02  ,-1.853418574821e+00  ,3.920309840283e-02  ,-3.779100536649e-01  
  8.036400144195e-02  ,-1.895720923826e+00  ,4.534403712978e-02  ,-3.774963652023e-01  
  8.041400144195e-02  ,-1.938735163441e+00  ,5.144022676654e-02  ,-3.770789510030e-01  
  8.046400144195e-02  ,-1.982423798578e+00  ,5.748565110993e-02  ,-3.766578151867e-01  
  8.051400144195e-02  ,-2.026748561476e+00  ,6.347434405601e-02  ,-3.762329619098e-01  
  8.056400144195e-02  ,-2.071670606559e+00  ,6.940039548785e-02  ,-3.758043953655e-01  
  8.061400144195e-02  ,-2.117150436425e+00  ,7.525795710816e-02  ,-3.753721197835e-01  
  8.066400144195e-02  ,-2.163147978836e+00  ,8.104124821080e-02  ,-3.749361394303e-01  
  8.071400144195e-02  ,-2.209622633378e+00  ,8.674456138569e-02  ,-3.744964586087e-01  
  8.076400144195e-02  ,-2.256533294137e+00  ,9.236226815129e-02  ,-3.740530816582e-01  
  8.081400144195e-02  ,-2.303838407445e+00  ,9.788882450926e-02  ,-3.736060129549e-01  
  8.086400144195e-02  ,-2.351495995739e+00  ,1.033187764157e-01  ,-3.731552569110e-01  
  8.091400144195e-02  ,-2.399463715924e+00  ,1.086467651636e-01  ,-3.727008179754e-01  
  8.096400144195e-02  ,-2.447698884255e+00  ,1.138675326714e-01  ,-3.722427006332e-01  
  8.101400144195e-02  ,-2.496158535162e+00  ,1.189759266719e-01  ,-3.717809094058e-01  
